시장/마트 이름,품목 번호,품목 이름,실판매규격,가격(원),년도-월,비고,시장유형 구분(시장/마트) 이름,자치구 이름,년도,월,카테고리
포방터시장,74.0,우유 1L,,3500.0,2023-06,,전통시장,서대문구,2023,6,유제품
인왕시장,74.0,우유 1L,,3050.0,2023-06,,전통시장,서대문구,2023,6,유제품
백련시장,74.0,우유 1L,,3200.0,2023-06,,전통시장,서대문구,2023,6,유제품
망원시장,74.0,우유 1L,,3500.0,2023-06,,전통시장,마포구,2023,6,유제품
마포농수산물시장,74.0,우유 1L,,2890.0,2023-06,,전통시장,마포구,2023,6,유제품
신영시장,74.0,우유 1L,,3050.0,2023-06,,전통시장,양천구,2023,6,유제품
목동깨비시장(목3동시장),74.0,우유 1L,,3100.0,2023-06,,전통시장,양천구,2023,6,유제품
송화(벽화)시장,74.0,우유 1L,,2980.0,2023-06,,전통시장,강서구,2023,6,유제품
구로시장,74.0,우유 1L,,3100.0,2023-06,,전통시장,구로구,2023,6,유제품
비단길현대시장,74.0,우유 1L,,3100.0,2023-06,,전통시장,금천구,2023,6,유제품
남문시장,74.0,우유 1L,,3100.0,2023-06,,전통시장,금천구,2023,6,유제품
대림중앙시장,74.0,우유 1L,,3280.0,2023-06,,전통시장,영등포구,2023,6,유제품
영일시장,74.0,우유 1L,,3050.0,2023-06,,전통시장,영등포구,2023,6,유제품
대신시장,74.0,우유 1L,,3100.0,2023-06,,전통시장,영등포구,2023,6,유제품
남성시장,74.0,우유 1L,,2980.0,2023-06,,전통시장,동작구,2023,6,유제품
인헌시장,74.0,우유 1L,,3050.0,2023-06,,전통시장,관악구,2023,6,유제품
관악신사시장(신림4동),74.0,우유 1L,,3200.0,2023-06,,전통시장,관악구,2023,6,유제품
관악중부시장,74.0,우유 1L,,3100.0,2023-06,,전통시장,관악구,2023,6,유제품
남부종합시장,74.0,우유 1L,,3050.0,2023-06,,전통시장,서초구,2023,6,유제품
영동전통시장,74.0,우유 1L,,3300.0,2023-06,,전통시장,강남구,2023,6,유제품
청담삼익시장,74.0,우유 1L,,3100.0,2023-06,,전통시장,강남구,2023,6,유제품
새마을시장,74.0,우유 1L,,3050.0,2023-06,,전통시장,송파구,2023,6,유제품
방이시장,74.0,우유 1L,,3050.0,2023-06,,전통시장,송파구,2023,6,유제품
풍납시장,74.0,우유 1L,,3050.0,2023-06,,전통시장,송파구,2023,6,유제품
길동복조리시장,74.0,우유 1L,,3050.0,2023-06,,전통시장,강동구,2023,6,유제품
고분다리전통시장,74.0,우유 1L,,3050.0,2023-06,,전통시장,강동구,2023,6,유제품
암사종합시장,74.0,우유 1L,,3050.0,2023-06,,전통시장,강동구,2023,6,유제품
둔촌역전통시장,74.0,우유 1L,,3050.0,2023-06,,전통시장,강동구,2023,6,유제품
아현시장,74.0,우유 1L,,3050.0,2023-06,,전통시장,마포구,2023,6,유제품
우리시장,74.0,우유 1L,,3750.0,2023-06,,전통시장,영등포구,2023,6,유제품
신원시장(신림1동),74.0,우유 1L,,3050.0,2023-06,,전통시장,관악구,2023,6,유제품
강남개포시장,74.0,우유 1L,,3100.0,2023-06,,전통시장,강남구,2023,6,유제품
만리시장,74.0,우유 1L,,3100.0,2023-07,,전통시장,용산구,2023,7,유제품
후암시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,용산구,2023,7,유제품
마포·공덕시장,74.0,우유 1L,,3150.0,2023-07,,전통시장,마포구,2023,7,유제품
화곡본동시장,74.0,우유 1L,,3100.0,2023-07,,전통시장,강서구,2023,7,유제품
고척근린시장,74.0,우유 1L,,3200.0,2023-07,,전통시장,구로구,2023,7,유제품
도곡시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,강남구,2023,7,유제품
마천중앙시장,74.0,우유 1L,,3300.0,2023-07,,전통시장,송파구,2023,7,유제품
중곡제일골목시장,74.0,우유 1L,,2900.0,2023-07,,전통시장,광진구,2023,7,유제품
화양제일골목시장,74.0,우유 1L,,2980.0,2023-07,,전통시장,광진구,2023,7,유제품
경동시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,동대문구,2023,7,유제품
청량리종합시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,동대문구,2023,7,유제품
우림시장,74.0,우유 1L,,3020.0,2023-07,,전통시장,중랑구,2023,7,유제품
쌍문시장,74.0,우유 1L,,2980.0,2023-07,서울우유,전통시장,도봉구,2023,7,유제품
창동골목시장,74.0,우유 1L,,3100.0,2023-07,서울우유,전통시장,도봉구,2023,7,유제품
방학동도깨비시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,도봉구,2023,7,유제품
남구로시장,74.0,우유 1L,,3100.0,2023-07,,전통시장,구로구,2023,7,유제품
대명여울빛거리시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,금천구,2023,7,유제품
대신시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,영등포구,2023,7,유제품
영일시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,영등포구,2023,7,유제품
강남개포시장,74.0,우유 1L,,3100.0,2023-07,,전통시장,강남구,2023,7,유제품
영동전통시장,74.0,우유 1L,,3300.0,2023-07,,전통시장,강남구,2023,7,유제품
광장시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,종로구,2023,7,유제품
통인시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,종로구,2023,7,유제품
약수시장 골목형 상가,74.0,우유 1L,,2980.0,2023-07,,전통시장,중구,2023,7,유제품
용문시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,용산구,2023,7,유제품
뚝도시장,74.0,우유 1L,,3100.0,2023-07,,전통시장,성동구,2023,7,유제품
답십리시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,동대문구,2023,7,유제품
답십리현대시장,74.0,우유 1L,,3150.0,2023-07,,전통시장,동대문구,2023,7,유제품
백년시장,74.0,우유 1L,,2990.0,2023-07,서울우유,전통시장,강북구,2023,7,유제품
장미원골목시장,74.0,우유 1L,,3050.0,2023-07,서울우유,전통시장,강북구,2023,7,유제품
공릉동 도깨비시장,74.0,우유 1L,,3080.0,2023-07,,전통시장,노원구,2023,7,유제품
대조시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,은평구,2023,7,유제품
증산종합시장,74.0,우유 1L,,3180.0,2023-07,,전통시장,은평구,2023,7,유제품
연서시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,은평구,2023,7,유제품
목사랑시장(목4동시장),74.0,우유 1L,,2980.0,2023-07,,전통시장,양천구,2023,7,유제품
구로시장,74.0,우유 1L,,3100.0,2023-07,,전통시장,구로구,2023,7,유제품
은행나무시장,74.0,우유 1L,,3100.0,2023-07,,전통시장,금천구,2023,7,유제품
성대전통시장,74.0,우유 1L,,3090.0,2023-07,,전통시장,동작구,2023,7,유제품
양재시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,서초구,2023,7,유제품
풍납시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,송파구,2023,7,유제품
고분다리전통시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,강동구,2023,7,유제품
신중앙시장,74.0,우유 1L,,3400.0,2023-07,,전통시장,중구,2023,7,유제품
서울중앙시장,74.0,우유 1L,,3000.0,2023-07,,전통시장,중구,2023,7,유제품
백학시장,74.0,우유 1L,,3200.0,2023-07,,전통시장,중구,2023,7,유제품
금남시장,74.0,우유 1L,,5900.0,2023-07,,전통시장,성동구,2023,7,유제품
자양골목시장,74.0,우유 1L,,2870.0,2023-07,,전통시장,광진구,2023,7,유제품
노룬산골목시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,광진구,2023,7,유제품
동원시장,74.0,우유 1L,,2870.0,2023-07,,전통시장,중랑구,2023,7,유제품
돌곶이시장,74.0,우유 1L,,3050.0,2023-07,서울우유,전통시장,성북구,2023,7,유제품
장위전통시장,74.0,우유 1L,,3100.0,2023-07,,전통시장,성북구,2023,7,유제품
돈암제일시장,74.0,우유 1L,,3100.0,2023-07,,전통시장,성북구,2023,7,유제품
정릉시장,74.0,우유 1L,,3050.0,2023-07,서울우유,전통시장,성북구,2023,7,유제품
수유재래시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,강북구,2023,7,유제품
숭인시장,74.0,우유 1L,,2850.0,2023-07,,전통시장,강북구,2023,7,유제품
신창시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,도봉구,2023,7,유제품
상계중앙시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,노원구,2023,7,유제품
영천시장,74.0,우유 1L,,3100.0,2023-07,,전통시장,서대문구,2023,7,유제품
인왕시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,서대문구,2023,7,유제품
망원시장,74.0,우유 1L,,3500.0,2023-07,,전통시장,마포구,2023,7,유제품
마포농수산물시장,74.0,우유 1L,,2890.0,2023-07,,전통시장,마포구,2023,7,유제품
신영시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,양천구,2023,7,유제품
오목교중앙시장,74.0,우유 1L,,3090.0,2023-07,,전통시장,양천구,2023,7,유제품
목동깨비시장(목3동시장),74.0,우유 1L,,3100.0,2023-07,,전통시장,양천구,2023,7,유제품
송화(벽화)시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,강서구,2023,7,유제품
가리봉시장,74.0,우유 1L,,3100.0,2023-07,,전통시장,구로구,2023,7,유제품
비단길현대시장,74.0,우유 1L,,3100.0,2023-07,,전통시장,금천구,2023,7,유제품
남문시장,74.0,우유 1L,,3100.0,2023-07,,전통시장,금천구,2023,7,유제품
대림중앙시장,74.0,우유 1L,,3280.0,2023-07,,전통시장,영등포구,2023,7,유제품
영등포전통시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,영등포구,2023,7,유제품
남성시장,74.0,우유 1L,,2980.0,2023-07,,전통시장,동작구,2023,7,유제품
관악신사시장(신림4동),74.0,우유 1L,,3200.0,2023-07,,전통시장,관악구,2023,7,유제품
인헌시장,74.0,우유 1L,,3200.0,2023-07,,전통시장,관악구,2023,7,유제품
신원시장(신림1동),74.0,우유 1L,,3050.0,2023-07,,전통시장,관악구,2023,7,유제품
남부종합시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,서초구,2023,7,유제품
청담삼익시장,74.0,우유 1L,,3100.0,2023-07,,전통시장,강남구,2023,7,유제품
방이시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,송파구,2023,7,유제품
새마을시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,송파구,2023,7,유제품
둔촌역전통시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,강동구,2023,7,유제품
암사종합시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,강동구,2023,7,유제품
길동복조리시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,강동구,2023,7,유제품
창신골목시장,74.0,우유 1L,,3100.0,2023-07,,전통시장,종로구,2023,7,유제품
솔샘시장,74.0,우유 1L,,3050.0,2023-07,서울 흰우유,전통시장,강북구,2023,7,유제품
아현시장,74.0,우유 1L,,3050.0,2023-07,,전통시장,마포구,2023,7,유제품
우리시장,74.0,우유 1L,,2900.0,2023-07,,전통시장,영등포구,2023,7,유제품
관악중부시장,74.0,우유 1L,,3100.0,2023-07,,전통시장,관악구,2023,7,유제품
이촌종합시장,74.0,우유 1L,,3100.0,2023-07,,전통시장,용산구,2023,7,유제품
행당시장상점가,74.0,우유 1L,,2990.0,2023-07,,전통시장,성동구,2023,7,유제품
성동용답상가시장,74.0,우유 1L,,3100.0,2023-07,,전통시장,성동구,2023,7,유제품
사가정시장,74.0,우유 1L,,3100.0,2023-07,서울우유,전통시장,중랑구,2023,7,유제품
중랑동부시장,74.0,우유 1L,,2980.0,2023-07,서울 흰우유,전통시장,중랑구,2023,7,유제품
포방터시장,74.0,우유 1L,,3500.0,2023-07,,전통시장,서대문구,2023,7,유제품
백련시장,74.0,우유 1L,,3200.0,2023-07,,전통시장,서대문구,2023,7,유제품
남부골목시장,74.0,우유 1L,,3100.0,2023-07,,전통시장,강서구,2023,7,유제품
까치산시장,74.0,우유 1L,,3080.0,2023-07,,전통시장,강서구,2023,7,유제품
영일시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,영등포구,2023,8,유제품
연서시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,은평구,2023,8,유제품
가리봉시장,74.0,우유 1L,,3100.0,2023-08,,전통시장,구로구,2023,8,유제품
창신골목시장,74.0,우유 1L,,3100.0,2023-08,,전통시장,종로구,2023,8,유제품
솔샘시장,74.0,우유 1L,,3050.0,2023-08,서울우유(흰),전통시장,강북구,2023,8,유제품
신창시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,도봉구,2023,8,유제품
아현시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,마포구,2023,8,유제품
우리시장,74.0,우유 1L,,2900.0,2023-08,,전통시장,영등포구,2023,8,유제품
관악중부시장,74.0,우유 1L,,3100.0,2023-08,,전통시장,관악구,2023,8,유제품
이촌종합시장,74.0,우유 1L,,3100.0,2023-08,,전통시장,용산구,2023,8,유제품
행당시장상점가,74.0,우유 1L,,3200.0,2023-08,,전통시장,성동구,2023,8,유제품
성동용답상가시장,74.0,우유 1L,,3100.0,2023-08,,전통시장,성동구,2023,8,유제품
경동시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,동대문구,2023,8,유제품
청량리종합시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,동대문구,2023,8,유제품
사가정시장,74.0,우유 1L,,3100.0,2023-08,서울우유,전통시장,중랑구,2023,8,유제품
중랑동부시장,74.0,우유 1L,,2980.0,2023-08,서울우유,전통시장,중랑구,2023,8,유제품
우림시장,74.0,우유 1L,,3020.0,2023-08,,전통시장,중랑구,2023,8,유제품
방학동도깨비시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,도봉구,2023,8,유제품
포방터시장,74.0,우유 1L,,3500.0,2023-08,,전통시장,서대문구,2023,8,유제품
백련시장,74.0,우유 1L,,3200.0,2023-08,,전통시장,서대문구,2023,8,유제품
마포·공덕시장,74.0,우유 1L,,3150.0,2023-08,,전통시장,마포구,2023,8,유제품
화곡본동시장,74.0,우유 1L,,3100.0,2023-08,,전통시장,강서구,2023,8,유제품
까치산시장,74.0,우유 1L,,3080.0,2023-08,,전통시장,강서구,2023,8,유제품
남부골목시장,74.0,우유 1L,,3100.0,2023-08,,전통시장,강서구,2023,8,유제품
도곡시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,강남구,2023,8,유제품
후암시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,용산구,2023,8,유제품
뚝도시장,74.0,우유 1L,,3100.0,2023-08,,전통시장,성동구,2023,8,유제품
화양제일골목시장,74.0,우유 1L,,2980.0,2023-08,,전통시장,광진구,2023,8,유제품
중곡제일골목시장,74.0,우유 1L,,2900.0,2023-08,,전통시장,광진구,2023,8,유제품
창동골목시장,74.0,우유 1L,,3100.0,2023-08,서울우유,전통시장,도봉구,2023,8,유제품
쌍문시장,74.0,우유 1L,,2980.0,2023-08,서울우유,전통시장,도봉구,2023,8,유제품
대명여울빛거리시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,금천구,2023,8,유제품
대신시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,영등포구,2023,8,유제품
남성시장,74.0,우유 1L,,2980.0,2023-08,,전통시장,동작구,2023,8,유제품
강남개포시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,강남구,2023,8,유제품
영동전통시장,74.0,우유 1L,,3300.0,2023-08,,전통시장,강남구,2023,8,유제품
마천중앙시장,74.0,우유 1L,,3300.0,2023-08,,전통시장,송파구,2023,8,유제품
통인시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,종로구,2023,8,유제품
약수시장 골목형 상가,74.0,우유 1L,,2980.0,2023-08,,전통시장,중구,2023,8,유제품
서울중앙시장,74.0,우유 1L,,3000.0,2023-08,,전통시장,중구,2023,8,유제품
용문시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,용산구,2023,8,유제품
답십리현대시장,74.0,우유 1L,,3150.0,2023-08,,전통시장,동대문구,2023,8,유제품
답십리시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,동대문구,2023,8,유제품
백년시장,74.0,우유 1L,,2990.0,2023-08,서울우유,전통시장,강북구,2023,8,유제품
장미원골목시장,74.0,우유 1L,,3050.0,2023-08,서울우유,전통시장,강북구,2023,8,유제품
증산종합시장,74.0,우유 1L,,3180.0,2023-08,,전통시장,은평구,2023,8,유제품
대조시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,은평구,2023,8,유제품
영천시장,74.0,우유 1L,,3100.0,2023-08,,전통시장,서대문구,2023,8,유제품
목동깨비시장(목3동시장),74.0,우유 1L,,3100.0,2023-08,,전통시장,양천구,2023,8,유제품
신영시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,양천구,2023,8,유제품
송화(벽화)시장,74.0,우유 1L,,2980.0,2023-08,,전통시장,강서구,2023,8,유제품
구로시장,74.0,우유 1L,,3100.0,2023-08,,전통시장,구로구,2023,8,유제품
고척근린시장,74.0,우유 1L,,3200.0,2023-08,,전통시장,구로구,2023,8,유제품
남구로시장,74.0,우유 1L,,3100.0,2023-08,,전통시장,구로구,2023,8,유제품
은행나무시장,74.0,우유 1L,,3100.0,2023-08,,전통시장,금천구,2023,8,유제품
영등포전통시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,영등포구,2023,8,유제품
성대전통시장,74.0,우유 1L,,3090.0,2023-08,,전통시장,동작구,2023,8,유제품
풍납시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,송파구,2023,8,유제품
광장시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,종로구,2023,8,유제품
신중앙시장,74.0,우유 1L,,3400.0,2023-08,,전통시장,중구,2023,8,유제품
백학시장,74.0,우유 1L,,3200.0,2023-08,,전통시장,중구,2023,8,유제품
만리시장,74.0,우유 1L,,3100.0,2023-08,,전통시장,용산구,2023,8,유제품
금남시장,74.0,우유 1L,,5900.0,2023-08,,전통시장,성동구,2023,8,유제품
자양골목시장,74.0,우유 1L,,2870.0,2023-08,,전통시장,광진구,2023,8,유제품
노룬산골목시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,광진구,2023,8,유제품
동원시장,74.0,우유 1L,,2870.0,2023-08,,전통시장,중랑구,2023,8,유제품
정릉시장,74.0,우유 1L,,3050.0,2023-08,서울우유,전통시장,성북구,2023,8,유제품
돌곶이시장,74.0,우유 1L,,3050.0,2023-08,서울우유,전통시장,성북구,2023,8,유제품
돈암제일시장,74.0,우유 1L,,3100.0,2023-08,,전통시장,성북구,2023,8,유제품
장위전통시장,74.0,우유 1L,,3100.0,2023-08,,전통시장,성북구,2023,8,유제품
수유재래시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,강북구,2023,8,유제품
숭인시장,74.0,우유 1L,,2800.0,2023-08,,전통시장,강북구,2023,8,유제품
공릉동 도깨비시장,74.0,우유 1L,,3080.0,2023-08,,전통시장,노원구,2023,8,유제품
상계중앙시장,74.0,우유 1L,,3350.0,2023-08,,전통시장,노원구,2023,8,유제품
인왕시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,서대문구,2023,8,유제품
망원시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,마포구,2023,8,유제품
마포농수산물시장,74.0,우유 1L,,2890.0,2023-08,,전통시장,마포구,2023,8,유제품
오목교중앙시장,74.0,우유 1L,,3090.0,2023-08,,전통시장,양천구,2023,8,유제품
목사랑시장(목4동시장),74.0,우유 1L,,2980.0,2023-08,,전통시장,양천구,2023,8,유제품
비단길현대시장,74.0,우유 1L,,3100.0,2023-08,,전통시장,금천구,2023,8,유제품
남문시장,74.0,우유 1L,,3100.0,2023-08,,전통시장,금천구,2023,8,유제품
대림중앙시장,74.0,우유 1L,,3280.0,2023-08,,전통시장,영등포구,2023,8,유제품
관악신사시장(신림4동),74.0,우유 1L,,3200.0,2023-08,,전통시장,관악구,2023,8,유제품
인헌시장,74.0,우유 1L,,3200.0,2023-08,,전통시장,관악구,2023,8,유제품
신원시장(신림1동),74.0,우유 1L,,3050.0,2023-08,,전통시장,관악구,2023,8,유제품
양재시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,서초구,2023,8,유제품
남부종합시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,서초구,2023,8,유제품
청담삼익시장,74.0,우유 1L,,3300.0,2023-08,,전통시장,강남구,2023,8,유제품
방이시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,송파구,2023,8,유제품
새마을시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,송파구,2023,8,유제품
암사종합시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,강동구,2023,8,유제품
둔촌역전통시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,강동구,2023,8,유제품
길동복조리시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,강동구,2023,8,유제품
고분다리전통시장,74.0,우유 1L,,3050.0,2023-08,,전통시장,강동구,2023,8,유제품
길동복조리시장,74.0,우유 1L,,3050.0,2023-09,,전통시장,강동구,2023,9,유제품
쌍문시장,74.0,우유 1L,,3050.0,2023-09,서울우유,전통시장,도봉구,2023,9,유제품
은행나무시장,74.0,우유 1L,,3050.0,2023-09,,전통시장,금천구,2023,9,유제품
장미원골목시장,74.0,우유 1L,,3050.0,2023-09,서울우유,전통시장,강북구,2023,9,유제품
백년시장,74.0,우유 1L,,2990.0,2023-09,서울우유,전통시장,강북구,2023,9,유제품
신중앙시장,74.0,우유 1L,,3400.0,2023-09,,전통시장,중구,2023,9,유제품
만리시장,74.0,우유 1L,,3100.0,2023-09,,전통시장,용산구,2023,9,유제품
정릉시장,74.0,우유 1L,,3050.0,2023-09,,전통시장,성북구,2023,9,유제품
돌곶이시장,74.0,우유 1L,,3050.0,2023-09,서울우유,전통시장,성북구,2023,9,유제품
오목교중앙시장,74.0,우유 1L,,3090.0,2023-09,,전통시장,양천구,2023,9,유제품
가리봉시장,74.0,우유 1L,,3100.0,2023-09,,전통시장,구로구,2023,9,유제품
새마을시장,74.0,우유 1L,,3050.0,2023-09,,전통시장,송파구,2023,9,유제품
솔샘시장,74.0,우유 1L,,3050.0,2023-09,서울우유,전통시장,강북구,2023,9,유제품
아현시장,74.0,우유 1L,,3050.0,2023-09,,전통시장,마포구,2023,9,유제품
우리시장,74.0,우유 1L,,2900.0,2023-09,,전통시장,영등포구,2023,9,유제품
관악중부시장,74.0,우유 1L,,3100.0,2023-09,,전통시장,관악구,2023,9,유제품
후암시장,74.0,우유 1L,,3050.0,2023-09,,전통시장,용산구,2023,9,유제품
이촌종합시장,74.0,우유 1L,,3100.0,2023-09,,전통시장,용산구,2023,9,유제품
뚝도시장,74.0,우유 1L,,3100.0,2023-09,,전통시장,성동구,2023,9,유제품
성동용답상가시장,74.0,우유 1L,,3100.0,2023-09,,전통시장,성동구,2023,9,유제품
행당시장상점가,74.0,우유 1L,,3200.0,2023-09,,전통시장,성동구,2023,9,유제품
청량리종합시장,74.0,우유 1L,,3050.0,2023-09,,전통시장,동대문구,2023,9,유제품
경동시장,74.0,우유 1L,,3050.0,2023-09,,전통시장,동대문구,2023,9,유제품
우림시장,74.0,우유 1L,,3120.0,2023-09,,전통시장,중랑구,2023,9,유제품
사가정시장,74.0,우유 1L,,3100.0,2023-09,서울우유,전통시장,중랑구,2023,9,유제품
수유재래시장,74.0,우유 1L,,3000.0,2023-09,,전통시장,강북구,2023,9,유제품
백련시장,74.0,우유 1L,,3200.0,2023-09,,전통시장,서대문구,2023,9,유제품
포방터시장,74.0,우유 1L,,3500.0,2023-09,,전통시장,서대문구,2023,9,유제품
마포·공덕시장,74.0,우유 1L,,3150.0,2023-09,,전통시장,마포구,2023,9,유제품
남부골목시장,74.0,우유 1L,,3100.0,2023-09,,전통시장,강서구,2023,9,유제품
까치산시장,74.0,우유 1L,,3080.0,2023-09,,전통시장,강서구,2023,9,유제품
남구로시장,74.0,우유 1L,,3100.0,2023-09,,전통시장,구로구,2023,9,유제품
인헌시장,74.0,우유 1L,,3200.0,2023-09,,전통시장,관악구,2023,9,유제품
도곡시장,74.0,우유 1L,,3050.0,2023-09,,전통시장,강남구,2023,9,유제품
남대문시장,74.0,우유 1L,,3200.0,2023-09,,전통시장,중구,2023,9,유제품
금남시장,74.0,우유 1L,,5900.0,2023-09,,전통시장,성동구,2023,9,유제품
중곡제일골목시장,74.0,우유 1L,,2980.0,2023-09,,전통시장,광진구,2023,9,유제품
화양제일골목시장,74.0,우유 1L,,2980.0,2023-09,,전통시장,광진구,2023,9,유제품
돈암제일시장,74.0,우유 1L,,3100.0,2023-09,,전통시장,성북구,2023,9,유제품
창동골목시장,74.0,우유 1L,,3100.0,2023-09,,전통시장,도봉구,2023,9,유제품
마포농수산물시장,74.0,우유 1L,,2890.0,2023-09,,전통시장,마포구,2023,9,유제품
화곡본동시장,74.0,우유 1L,,3100.0,2023-09,,전통시장,강서구,2023,9,유제품
송화(벽화)시장,74.0,우유 1L,,3050.0,2023-09,,전통시장,강서구,2023,9,유제품
구로시장,74.0,우유 1L,,3100.0,2023-09,,전통시장,구로구,2023,9,유제품
남문시장,74.0,우유 1L,,3100.0,2023-09,,전통시장,금천구,2023,9,유제품
대명여울빛거리시장,74.0,우유 1L,,3050.0,2023-09,,전통시장,금천구,2023,9,유제품
영일시장,74.0,우유 1L,,3200.0,2023-09,,전통시장,영등포구,2023,9,유제품
대신시장,74.0,우유 1L,,3050.0,2023-09,,전통시장,영등포구,2023,9,유제품
남성시장,74.0,우유 1L,,3100.0,2023-09,,전통시장,동작구,2023,9,유제품
관악신사시장(신림4동),74.0,우유 1L,,3200.0,2023-09,,전통시장,관악구,2023,9,유제품
영동전통시장,74.0,우유 1L,,3300.0,2023-09,,전통시장,강남구,2023,9,유제품
